Company Rate,Company Name,Title,Location,Salary,Staus,Post Date,Job Link
3.5,Quest Diagnostics,"Scientist Clinical Lab I- Valencia, CA req63822","Valencia, CA",$22 - $33 Per Hour(Glassdoor est.),,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2610&ao=1136006&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_55c87103&cb=1617668899227&jobListingId=4046095578
3.5,Quest Diagnostics,Scientist Clinical Lab I (Sign on Bonus Included),"San Juan Capistrano, CA",$22 - $33 Per Hour(Glassdoor est.),,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2611&ao=358227&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_28339ae2&cb=1617668899228&jobListingId=4047314163
3.5,Quest Diagnostics,"Scientist Clinical Lab I- Valencia, California","Valencia, CA",$22 - $33 Per Hour(Glassdoor est.),,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2612&ao=358227&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_fe59e7e5&cb=1617668899228&jobListingId=4047311207
3.5,Quest Diagnostics,"Scientist Clinical Lab I- West Hills, CA req49516","West Hills, CA",,,15/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2613&ao=1136006&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_6b6ead6c&cb=1617668899229&jobListingId=3663300782
3.5,Quest Diagnostics,"Scientist Clinical Lab I - West Hills, CA req","West Hills, CA",$22 - $33 Per Hour(Glassdoor est.),,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2614&ao=358227&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_49213588&cb=1617668899229&jobListingId=4047380279
4.1,ARUP Laboratories,"Medical Laboratory Scientist, Specialist I","Salt Lake City, UT",$19 - $26 Per Hour(Glassdoor est.),,23/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2615&ao=1136006&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_ad4015ac&cb=1617668899229&jobListingId=4040823257
4.4,Frederick National Laboratory,Computational Scientist I - Genome Wide Assoc. Studies (GWAS),"Rockville, MD",,,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2616&ao=1091461&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_a1414c82&cb=1617668899229&jobListingId=3802650855
3.3,Eurofins Central Laboratory,"2nd Shift Entry Level Scientist, Biochemistry","Columbia, MO",$30K - $43K (Glassdoor est.),,25/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2617&ao=1136006&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_e7d8244f&cb=1617668899229&jobListingId=4013857312
,Singota Solutions,Pharmaceutical Scientist 1,"Bloomington, IN",$117K - $139K (Glassdoor est.),,22/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2618&ao=1136006&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bdd9b519&cb=1617668899230&jobListingId=4010491624
3.5,Quest Diagnostics,"Scientist Clinical Lab I- West Hills, CA req60695","West Hills, CA",,,09/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2619&ao=1136006&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_1e65747d&cb=1617668899230&jobListingId=3820556865
3.5,Quest Diagnostics,"Scientist Clinical Lab I - WD- Sacramento, CA req","Sacramento, CA",$22 - $33 Per Hour(Glassdoor est.),,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2620&ao=358227&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_4f2a489c&cb=1617668899230&jobListingId=4047311229
3.5,Quest Diagnostics,"Scientist Clinical Lab I- Valencia, CA req","Valencia, CA",$22 - $33 Per Hour(Glassdoor est.),,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2621&ao=358227&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_292a6453&cb=1617668899230&jobListingId=4047401742
2.7,"DrugScan, Inc",Clinical Laboratory Scientist I,"Horsham, PA",$20 - $31 Per Hour(Glassdoor est.),,27/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2622&ao=1091461&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_9b32cad6&cb=1617668899230&jobListingId=3705710215
3.3,LifeStream,CLS I (Clinical Laboratory Scientist I),"San Bernardino, CA",$18 - $28 Per Hour(Glassdoor est.),,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2623&ao=1136006&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_584bfb7f&cb=1617668899230&jobListingId=3681109398
3.5,Quest Diagnostics,"*SIGN ON BONUS* Clinical Lab Scientist I (Molecular)- Valencia, CA req","Valencia, CA",$24 - $37 Per Hour(Glassdoor est.),New,04/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2624&ao=358227&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_4acd4609&cb=1617668899230&jobListingId=3769547995
3.8,ASAP Solutions,CLINICAL - CEL - CLINICAL SCIENTIST - NJ - 36848-1,"Summit, NJ",$21 - $36 Per Hour(Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2625&ao=1136006&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_de4b8349&cb=1617668899230&jobListingId=4050571791
3.3,Sonora Quest Laboratories,LAB Medical Lab Scientist I,"Fallon, NV",$44K - $51K (Glassdoor est.),,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2626&ao=1136006&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_880934b5&cb=1617668899230&jobListingId=4019233863
3.5,Quest Diagnostics,"Scientist Clinical Lab I- Valencia, CA req63635","Valencia, CA",$22 - $33 Per Hour(Glassdoor est.),,25/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2627&ao=1136006&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_9b7e5300&cb=1617668899230&jobListingId=4042180967
3.5,Quest Diagnostics,"Scientist Clinical Lab I- San Juan Capistrano, CA req63572","San Juan Capistrano, CA",$22 - $33 Per Hour(Glassdoor est.),,25/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2628&ao=1136006&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_9f20a9ae&cb=1617668899231&jobListingId=4042180848
3.5,Quest Diagnostics,"Scientist Clinical Lab I- Valencia, CA req63248","Valencia, CA",$22 - $33 Per Hour(Glassdoor est.),,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2629&ao=1136006&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_a48eec72&cb=1617668899231&jobListingId=4034612140
3.5,Quest Diagnostics,"Scientist Clinical Lab I- San Juan Capistrano, CA req63498","San Juan Capistrano, CA",$22 - $33 Per Hour(Glassdoor est.),,23/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2630&ao=1136006&s=58&guid=00000178a49480b58616dfc173586dbe&src=GD_JOB_AD&t=SR&vt=w&cs=1_2214549d&cb=1617668899231&jobListingId=4040190089
4.1,ARUP Laboratories,R&D Scientist I - Genomics/Next Generation Sequencing,"Salt Lake City, UT",$37K - $64K (Glassdoor est.),,26/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2701&ao=1136006&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_d4cbd627&cb=1617668951086&jobListingId=4044025505
5.0,"Nkarta, Inc.",Scientist I/II – NK Antibody Discovery,"South San Francisco, CA",,,15/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2702&ao=1136006&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_baae653b&cb=1617668951086&jobListingId=3663468069
3.5,Quest Diagnostics,"Scientist Clinical Lab I - WD - Sacramento, CA req","Sacramento, CA",$22 - $33 Per Hour(Glassdoor est.),,28/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2703&ao=358227&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_b7f9dd55&cb=1617668951086&jobListingId=3811282159
3.9,Nationwide Children's Hospital,Post Doctoral Scientist Yr 1-3 - Battelle Center for Mathematical Medicine - Kloczkowski Lab,"Columbus, OH",,New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2704&ao=1020558&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_540fa677&cb=1617668951087&jobListingId=4050574120
3.1,Pace Analytical Services LLC,Scientist I - Boston,"Woburn, MA",,,11/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2705&ao=926135&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_767212d4&cb=1617668951087&jobListingId=4029456212
3.9,Alaka`ina Foundation Family of Companies,Regulatory Health Scientist I,"Atlanta, GA",$60K - $101K (Glassdoor est.),,27/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2706&ao=1091461&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_2958785e&cb=1617668951087&jobListingId=4015619698
3.7,Wood Plc,Entry Level Geologist/Environmental Scientist,"Novi, MI",,,20/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2707&ao=1136006&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_e6e3c223&cb=1617668951087&jobListingId=4038142358
4.4,Frederick National Laboratories,"Computational Scientist I or II, Sequencing (REQ1452)","Rockville, MD",,,15/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2708&ao=1044074&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_36c6bb2c&cb=1617668951087&jobListingId=3722918696
4.1,Dynetics,Weapons and Sensors Engineer/Scientist – Entry Level,"Huntsville, AL",$40K - $84K (Glassdoor est.),,22/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2709&ao=1091461&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_edd7114b&cb=1617668951088&jobListingId=3806657971
3.1,Tempus Labs,Clinical Laboratory Scientist I,"Peachtree Corners, GA",$52K - $52K (Glassdoor est.),,15/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2710&ao=8095&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c76f9ebc&cb=1617668951088&jobListingId=4033049606
3.0,National Jewish Health,Clinical Laboratory Scientist I - Complement Laboratory,"Denver, CO",$13 - $22 Per Hour(Glassdoor est.),,09/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2711&ao=1136006&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_b7f7a162&cb=1617668951088&jobListingId=3821326381
4.9,Ultra Mobile,Data Integration Engineer I,"Costa Mesa, CA",$48K - $80K (Glassdoor est.),Hiring Surge,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2712&ao=1136006&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_086e9597&cb=1617668951089&jobListingId=3815259314
4.0,Natera,"Clinical Laboratory Scientist (I, II)","San Carlos, CA",,Hiring Surge,04/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2713&ao=1136006&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_df768164&cb=1617668951089&jobListingId=4024891663
3.5,Quest Diagnostics,"Scientist Clinical Lab I- West Hills, CA req","West Hills, CA",$22 - $33 Per Hour(Glassdoor est.),,28/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2714&ao=358227&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_1efe9a89&cb=1617668951089&jobListingId=3811273949
3.8,ASAP Solutions,TECH SVCS - Data Solutions Engineer - BMS - NJ - 4625-1,New Jersey,,,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2715&ao=1136006&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_f651eed0&cb=1617668951089&jobListingId=3788996050
3.6,Ngm Biopharmaceuticals,"Scientist I/II, Immune Oncology & In Vivo Pharmacology","South San Francisco, CA",$58K - $122K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2716&ao=148364&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_65606cd6&cb=1617668951089&jobListingId=4050789529
5.0,"Nkarta, Inc.",Scientist I/II NK Antibody Discovery,"South San Francisco, CA",,,28/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2717&ao=58033&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_96059058&cb=1617668951090&jobListingId=3630618199
3.1,Albany Molecular Research,Research Scientist I – Particle Engineering,"West Lafayette, IN",$30K - $70K (Glassdoor est.),,20/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2718&ao=1136006&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_61fc7981&cb=1617668951090&jobListingId=3804799889
2.0,"Seres Therapeutics, Inc.",Scientist I Bioprocessing,"Cambridge, MA",,,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2719&ao=4348&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_64eda4be&cb=1617668951090&jobListingId=4000203815
3.7,University of Massachusetts Medical School,Post Doctorate Scientist I- Product Discovery,"Mattapan, MA",,,20/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2720&ao=1020558&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_12bdbd91&cb=1617668951090&jobListingId=3804920461
3.2,Los Angeles County Department of Human Resources,CLINICAL LABORATORY SCIENTIST I,California,,,15/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2721&ao=1136006&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_5093209b&cb=1617668951090&jobListingId=3663313880
4.1,INVIVOSCRIBE INC,Clinical Laboratory Scientist I / II,"San Diego, CA",,,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2722&ao=926135&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_84bd437e&cb=1617668951091&jobListingId=3739177453
3.8,ASAP Solutions,SCIENTIFIC - CEL - DATA MANAGER - BMS - MA - 34048-1,"Cambridge, MA",$39K - $82K (Glassdoor est.),,27/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2723&ao=1136006&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_448a6bdf&cb=1617668951091&jobListingId=3762465149
5.0,Relay Therapeutics,"Scientist I, Pharmaceuticals","Cambridge, MA",,,24/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2724&ao=148364&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_f885a1cb&cb=1617668951091&jobListingId=4013168116
3.9,The Henry M. Jackson Foundation,"Research Scientist I, II or III - Toxicology - (BHSAI)","Frederick, MD",$47K - $104K (Glassdoor est.),,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2725&ao=1091454&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ddd6e902&cb=1617668951091&jobListingId=3798875110
4.1,Amyris,"Scientist 1, Biology (Metabolic Engineering) (983)","Emeryville, CA",,,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2726&ao=148364&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_1ff952f8&cb=1617668951091&jobListingId=4000791261
3.7,Adaptive Biotechnologies,Production Scientist I,"Seattle, WA",$12 - $17 Per Hour(Glassdoor est.),,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2727&ao=8095&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_055ce3e3&cb=1617668951091&jobListingId=4005650428
3.9,IQVIA,Clinical Lab Scientist 1- Chemistry,"Valencia, CA",$26 - $45 Per Hour(Glassdoor est.),,26/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2728&ao=1173349&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_6a0411f0&cb=1617668951091&jobListingId=4043631925
3.4,DHR Health,Medical Laboratory Scientist I - FT - Evenings - Microbiology,"Edinburg, TX",$19 - $26 Per Hour(Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2729&ao=1136006&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_9d16e1ac&cb=1617668951092&jobListingId=4050643714
4.9,"New England Biolabs, Inc.","Development Scientist I, Custom Products","Ipswich, MA",$17K - $92K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2730&ao=1136006&s=58&guid=00000178a4954b118c194ebc5ff8782d&src=GD_JOB_AD&t=SR&vt=w&cs=1_df44c40f&cb=1617668951092&jobListingId=3767995233
4.4,Duke Careers,MEDICAL LAB SCIENTIST (Hours 1:00-5:00pm) Durham,"Durham, NC",$18 - $26 Per Hour(Glassdoor est.),New,03/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2801&ao=1091461&s=58&guid=00000178a4962214becac2c92ced2be3&src=GD_JOB_AD&t=SR&vt=w&cs=1_603f30cf&cb=1617669006108&jobListingId=4051629909
4.0,Repertoire Immune Medicines,"Scientist I/II, Cell Immunotherapy Characterization","Cambridge, MA",,,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2802&ao=4128&s=58&guid=00000178a4962214becac2c92ced2be3&src=GD_JOB_AD&t=SR&vt=w&cs=1_5bdd0a2f&cb=1617669006108&jobListingId=3802840927
3.1,Advantage Resourcing,"QC Scientist I - San Diego, CA","San Diego, CA",,Hiring Surge,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2803&ao=1044072&s=58&guid=00000178a4962214becac2c92ced2be3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a072bc0a&cb=1617669006108&jobListingId=4047140854
4.1,Fred Hutchinson Cancer Research Center,Data Specialist I - Sponsored Research Financial Services,"Seattle, WA",,,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2804&ao=1020558&s=58&guid=00000178a4962214becac2c92ced2be3&src=GD_JOB_AD&t=SR&vt=w&cs=1_53931ad8&cb=1617669006109&jobListingId=4029783947
4.2,Elder Research Inc,Data Science Instructional Designer - D & I,"Chantilly, VA",$42K - $71K (Glassdoor est.),,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2805&ao=926135&s=58&guid=00000178a4962214becac2c92ced2be3&src=GD_JOB_AD&t=SR&vt=w&cs=1_4fada68a&cb=1617669006109&jobListingId=3690743200
3.5,Quest Diagnostics,"Scientist Clinical Lab I- West Hills, CA req61131","West Hills, CA",,,16/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2806&ao=1136006&s=58&guid=00000178a4962214becac2c92ced2be3&src=GD_JOB_AD&t=SR&vt=w&cs=1_3e1270a2&cb=1617669006109&jobListingId=4003852943
3.9,Citibank,"Banking, Capital Markets and Advisory (BCMA) - Investment Banking, Summer Analyst: Data Science Analyst, M&A Strategic Shareholder Advisory - New York","New York, NY",$72K - $93K (Glassdoor est.),Hot,09/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2807&ao=37049&s=58&guid=00000178a4962214becac2c92ced2be3&src=GD_JOB_AD&t=SR&vt=w&cs=1_19ee945b&cb=1617669006109&jobListingId=3820863275
,Carmot Therapeutics,"Medicinal Chemistry, Scientist I/II","Berkeley, CA",,,25/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2808&ao=1136006&s=58&guid=00000178a4962214becac2c92ced2be3&src=GD_JOB_AD&t=SR&vt=w&cs=1_8e8ad9ff&cb=1617669006109&jobListingId=3808884843
3.9,Nationwide Children's Hospital,Post Doctoral Scientist Yr 1-3- RI Childhood Cancer Ruo,"Columbus, OH",,,25/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2809&ao=1020558&s=58&guid=00000178a4962214becac2c92ced2be3&src=GD_JOB_AD&t=SR&vt=w&cs=1_974442fa&cb=1617669006109&jobListingId=4042904112
3.9,Nationwide Children's Hospital,Post Doctoral Scientist Year 1-3 - Center for Microbial Pathogenesis,"Columbus, OH",,,28/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2810&ao=1020558&s=58&guid=00000178a4962214becac2c92ced2be3&src=GD_JOB_AD&t=SR&vt=w&cs=1_5692bd06&cb=1617669006109&jobListingId=4016128852
2.0,"Seres Therapeutics, Inc.","Scientist I, Donor Translational Sciences",Massachusetts,,New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2811&ao=4348&s=58&guid=00000178a4962214becac2c92ced2be3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c5f34658&cb=1617669006109&jobListingId=4022417244
4.1,SCS Engineers,Entry-Level Air Compliance Engineer or Scientist,"Henderson, NV",$28K - $57K (Glassdoor est.),,19/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2812&ao=4348&s=58&guid=00000178a4962214becac2c92ced2be3&src=GD_JOB_AD&t=SR&vt=w&cs=1_ac87cb5e&cb=1617669006109&jobListingId=4037771543
3.5,Quest Diagnostics,"Scientist Clinical Lab I- San Juan Capistrano, California","San Juan Capistrano, CA",$22 - $33 Per Hour(Glassdoor est.),,25/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2813&ao=358227&s=58&guid=00000178a4962214becac2c92ced2be3&src=GD_JOB_AD&t=SR&vt=w&cs=1_ec3bcbb9&cb=1617669006110&jobListingId=3783406176
3.1,Albany Molecular Research,"Research Scientist I, Cellular Biology and Assay","Buffalo, NY",$33K - $76K (Glassdoor est.),,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2814&ao=1136006&s=58&guid=00000178a4962214becac2c92ced2be3&src=GD_JOB_AD&t=SR&vt=w&cs=1_d44521a1&cb=1617669006110&jobListingId=4047075671
4.4,Frederick National Laboratories,Computational Scientist I - Genome Wide Assoc. Studies (GWAS) (REQ1646),"Rockville, MD",,,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2815&ao=1044074&s=58&guid=00000178a4962214becac2c92ced2be3&src=GD_JOB_AD&t=SR&vt=w&cs=1_ef1dbffc&cb=1617669006110&jobListingId=3802675016
